transaction_id,amount,hour,country,channel,transactions_last_24h,days_as_customer,is_fraud
TXN0043016,240.12,22,UK,pos,2,464,0
TXN0043017,395.85,12,UK,mobile,0,42,0
TXN0043018,217.64,2,Spain,pos,3,823,0
TXN0043019,17.25,0,UK,pos,1,432,0
TXN0043020,190.68,7,Germany,online,2,1938,0
TXN0043021,54.37,5,Unknown,atm,4,925,0
TXN0043022,676.48,11,Spain,atm,3,228,0
TXN0043023,69.83,3,UK,online,2,1328,0
TXN0043024,253.38,15,US,atm,2,347,0
TXN0043025,269.77,8,Nigeria,online,0,49,0
TXN0043026,20.12,13,UK,online,3,40,0
TXN0043027,58.05,6,Romania,online,1,277,0
TXN0043028,204.05,19,UK,mobile,3,1916,0
TXN0043029,184.42,18,Romania,pos,3,546,0
TXN0043030,237.33,11,US,mobile,0,781,0
TXN0043031,332.17,21,UK,online,0,394,0
TXN0043032,23.44,8,US,pos,0,658,0
TXN0043033,70.06,19,France,pos,2,84,0
TXN0043034,207.09,14,Spain,online,3,151,0
TXN0043035,313.75,10,Romania,mobile,2,1075,0
TXN0043036,5.2,6,Romania,pos,2,56,0
TXN0043037,106.26,8,Spain,online,2,219,0
TXN0043038,24.54,20,Germany,pos,1,225,0
TXN0043039,80.77,15,Spain,online,1,26,0
TXN0043040,9.13,9,UK,online,2,47,0
TXN0043041,69.37,13,Unknown,pos,4,1230,0
TXN0043042,41.44,6,France,pos,1,217,0
TXN0043043,13.34,6,Nigeria,pos,2,244,0
TXN0043044,48.13,21,Spain,online,2,430,0
TXN0043045,4.64,12,US,online,3,1852,0
TXN0043046,178.86,11,US,atm,1,246,0
TXN0043047,6.31,22,Germany,atm,2,1084,0
TXN0043048,71.74,11,Romania,online,2,3000,0
TXN0043049,152.9,10,Spain,online,2,806,0
TXN0043050,252.72,9,Spain,online,1,41,0
TXN0043051,42.0,14,Spain,atm,1,378,0
TXN0043052,162.86,14,UK,mobile,2,117,0
TXN0043053,170.25,0,UK,online,1,213,1
TXN0043054,41.25,16,UK,online,1,2153,0
TXN0043055,127.79,18,UK,online,4,490,0
TXN0043056,49.02,15,Spain,online,0,293,0
TXN0043057,41.9,20,Romania,pos,0,270,0
TXN0043058,208.82,9,UK,online,0,137,0
TXN0043059,102.58,8,France,mobile,5,77,0
TXN0043060,23.24,16,Spain,online,2,217,0
TXN0043061,140.0,8,US,pos,5,205,0
TXN0043062,36.23,6,Germany,pos,5,77,0
TXN0043063,183.36,6,Unknown,online,4,13,1
TXN0043064,46.29,18,UK,pos,2,123,0
TXN0043065,43.65,1,US,online,2,7,0
TXN0043066,5.6,10,Spain,pos,4,399,0
TXN0043067,146.2,7,Germany,mobile,4,456,0
TXN0043068,185.1,18,Germany,online,0,242,0
TXN0043069,218.53,13,Germany,online,1,661,0
TXN0043070,265.68,8,UK,atm,0,120,0
TXN0043071,38.48,17,Nigeria,online,2,979,0
TXN0043072,33.78,17,Romania,mobile,4,88,0
TXN0043073,72.39,13,France,pos,1,1458,0
TXN0043074,117.26,9,US,online,1,74,0
TXN0043075,657.33,14,Germany,online,3,19,0
TXN0043076,2397.49,21,UK,online,3,225,1
TXN0043077,58.31,3,Spain,online,2,463,0
TXN0043078,14.28,9,US,pos,3,348,0
TXN0043079,247.09,10,Spain,online,5,36,0
TXN0043080,6298.84,15,US,pos,1,163,0
TXN0043081,175.59,16,Spain,pos,1,229,0
TXN0043082,6.9,8,Nigeria,pos,0,154,0
TXN0043083,160.88,8,Romania,pos,4,372,0
TXN0043084,33.19,21,UK,online,1,509,0
TXN0043085,48.85,18,Spain,mobile,1,211,0
TXN0043086,938.75,21,UK,online,2,62,0
TXN0043087,23.73,19,Germany,pos,3,150,0
TXN0043088,15.65,11,US,online,4,120,0
TXN0043089,19.77,7,Germany,online,2,523,0
TXN0043090,86.51,15,Unknown,atm,2,179,0
TXN0043091,153.66,11,Romania,atm,3,62,0
TXN0043092,549.24,12,US,online,1,21,0
TXN0043093,13.92,12,US,pos,1,365,0
TXN0043094,3.69,21,Unknown,pos,4,268,0
TXN0043095,746.41,5,UK,online,2,258,0
TXN0043096,11.26,8,UK,online,2,521,0
TXN0043097,255.03,15,Spain,mobile,2,1199,1
TXN0043098,59.76,20,Unknown,pos,4,100,0
TXN0043099,268.34,21,UK,mobile,1,385,0
TXN0043100,157.36,14,Nigeria,online,3,598,0
TXN0043101,112.2,1,UK,pos,2,1169,0
TXN0043102,101.85,11,UK,mobile,0,274,0
TXN0043103,278.49,21,France,online,3,558,0
TXN0043104,159.59,13,Nigeria,online,2,54,0
TXN0043105,58.86,17,Spain,pos,3,47,0
TXN0043106,30.99,9,UK,online,0,56,0
TXN0043107,20.71,1,Spain,online,4,126,0
TXN0043108,58.16,14,France,mobile,2,127,0
TXN0043109,217.62,19,France,atm,5,676,0
TXN0043110,105.45,23,UK,pos,1,130,0
TXN0043111,80.76,19,UK,online,1,819,0
TXN0043112,262.11,14,UK,pos,1,428,0
TXN0043113,190.4,15,Spain,online,0,1457,0
TXN0043114,60.67,19,UK,online,3,367,0
TXN0043115,29.42,0,Unknown,online,2,729,1
TXN0043116,23.65,22,Nigeria,mobile,4,250,0
TXN0043117,394.93,14,Spain,online,2,811,0
TXN0043118,14.89,22,US,pos,1,50,0
TXN0043119,38.6,18,France,pos,1,1613,0
TXN0043120,98.45,7,UK,pos,2,1450,0
TXN0043121,60.14,8,UK,online,1,85,0
TXN0043122,92.35,11,France,online,3,289,0
TXN0043123,221.08,9,US,online,1,616,0
TXN0043124,55.4,12,UK,online,1,37,0
TXN0043125,116.12,15,UK,pos,2,1198,0
TXN0043126,141.98,12,UK,pos,4,1087,0
TXN0043127,217.35,3,Nigeria,online,1,350,1
TXN0043128,79.2,23,US,online,4,257,0
TXN0043129,136.04,12,Spain,atm,3,338,0
TXN0043130,22.12,19,Germany,atm,2,876,0
TXN0043131,245.16,5,UK,atm,1,366,0
TXN0043132,474.78,19,France,online,2,80,0
TXN0043133,90.66,8,France,online,5,429,0
TXN0043134,53.99,16,Germany,pos,1,672,0
TXN0043135,128.7,16,Germany,online,0,949,0
TXN0043136,23.15,21,Unknown,pos,1,87,0
TXN0043137,219.21,10,UK,online,0,87,0
TXN0043138,171.59,6,France,online,4,1750,0
TXN0043139,6.3,20,Spain,online,3,626,0
TXN0043140,1170.16,10,Unknown,pos,4,338,0
TXN0043141,196.26,9,US,atm,1,298,0
TXN0043142,141.68,13,Spain,pos,1,74,0
TXN0043143,357.61,7,UK,online,1,567,0
TXN0043144,3672.25,10,Spain,online,2,398,0
TXN0043145,141.87,11,Unknown,mobile,4,206,0
TXN0043146,29.04,9,US,atm,1,265,0
TXN0043147,51.43,12,Spain,pos,3,598,0
TXN0043148,24.45,11,UK,online,1,1067,0
TXN0043149,49.25,18,UK,atm,4,260,0
TXN0043150,38.32,21,France,online,2,384,0
TXN0043151,22.96,6,US,pos,4,53,0
TXN0043152,282.82,19,UK,pos,4,24,0
TXN0043153,137.3,21,Spain,pos,3,341,0
TXN0043154,25.54,16,Unknown,pos,1,291,0
TXN0043155,6.43,23,UK,mobile,2,5,0
TXN0043156,174.1,10,Romania,mobile,2,239,0
TXN0043157,36.9,19,Spain,online,2,817,0
TXN0043158,265.3,16,France,mobile,3,958,0
TXN0043159,668.93,10,UK,pos,2,449,0
TXN0043160,122.72,17,UK,atm,2,639,0
TXN0043161,187.76,13,Romania,atm,0,39,0
TXN0043162,246.67,8,Spain,mobile,1,211,0
TXN0043163,71.18,8,Spain,online,2,43,0
TXN0043164,46.6,17,Spain,pos,2,1613,0
TXN0043165,17.97,17,France,mobile,4,76,0
TXN0043166,3446.45,14,Nigeria,online,1,596,0
TXN0043167,127.12,13,Nigeria,mobile,1,1022,0
TXN0043168,74.32,8,UK,mobile,4,199,0
TXN0043169,172.49,12,France,pos,3,424,0
TXN0043170,430.72,20,Unknown,pos,3,59,0
TXN0043171,10.8,20,US,online,1,155,0
TXN0043172,156.91,16,US,online,1,667,0
TXN0043173,25.17,23,UK,online,4,131,0
TXN0043174,670.63,20,Spain,pos,3,247,0
TXN0043175,86.17,7,US,online,2,326,0
TXN0043176,267.46,11,UK,atm,1,57,0
TXN0043177,37.59,7,Spain,online,3,602,0
TXN0043178,104.33,13,Nigeria,online,8,262,1
TXN0043179,13.29,18,Spain,online,2,486,0
TXN0043180,209.99,7,UK,online,3,307,0
TXN0043181,40.59,20,UK,pos,1,716,0
TXN0043182,101.74,14,Germany,online,2,588,0
TXN0043183,125.23,17,Spain,atm,2,115,0
TXN0043184,126.91,2,Nigeria,atm,0,581,0
TXN0043185,108.84,6,UK,pos,1,1109,0
TXN0043186,243.36,15,Romania,pos,0,1160,0
TXN0043187,186.1,19,UK,online,0,802,0
TXN0043188,119.0,20,UK,pos,2,867,0
TXN0043189,33.95,16,UK,pos,2,136,0
TXN0043190,336.53,8,Spain,pos,1,398,0
TXN0043191,74.43,8,Romania,pos,5,323,0
TXN0043192,3.72,20,Germany,pos,5,55,0
TXN0043193,71.28,7,Germany,atm,0,1124,0
TXN0043194,32.08,16,Romania,pos,3,242,0
TXN0043195,89.35,14,Spain,atm,1,188,0
TXN0043196,234.3,12,Unknown,online,0,124,0
TXN0043197,52.0,12,UK,atm,0,151,0
TXN0043198,161.96,22,Nigeria,online,3,490,0
TXN0043199,140.26,20,Spain,online,0,146,0
TXN0043200,1.8,20,Spain,atm,3,246,0
TXN0043201,286.35,12,France,online,1,566,0
TXN0043202,122.63,6,UK,pos,2,193,0
TXN0043203,30.79,23,Romania,online,1,384,1
TXN0043204,88.66,7,Unknown,online,2,280,0
TXN0043205,0.5,13,,pos,3,97,0
TXN0043206,135.75,9,UK,online,4,117,0
TXN0043207,232.0,13,Germany,pos,1,394,0
TXN0043208,1346.04,10,France,pos,1,109,0
TXN0043209,40.73,20,US,mobile,2,164,0
TXN0043210,155.69,22,Nigeria,atm,2,537,0
TXN0043211,328.35,12,US,atm,4,845,0
TXN0043212,13.84,5,US,online,2,52,0
TXN0043213,5689.84,16,US,online,1,10,1
TXN0043214,166.06,11,Germany,mobile,0,220,0
TXN0043215,42.52,23,Spain,pos,0,54,0
TXN0043216,313.59,6,Nigeria,pos,1,1212,0
TXN0043217,0.5,7,UK,pos,1,1696,0
TXN0043218,287.99,17,Spain,mobile,4,743,0
TXN0043219,229.08,18,UK,pos,0,80,0
TXN0043220,439.82,13,Spain,atm,3,76,0
TXN0043221,98.28,9,Spain,mobile,2,445,0
TXN0043222,78.95,10,Spain,online,3,167,0
TXN0043223,282.36,10,Spain,atm,1,261,0
TXN0043224,28.92,9,UK,online,2,148,0
TXN0043225,23.82,19,Spain,online,3,123,0
TXN0043226,25.82,4,Spain,online,3,924,0
TXN0043227,155.52,12,Unknown,online,1,1473,0
TXN0043228,238.2,17,Unknown,online,1,962,0
TXN0043229,228.46,0,UK,mobile,3,303,0
TXN0043230,29.4,20,Spain,online,2,600,0
TXN0043231,39.04,17,UK,online,1,149,0
TXN0043232,3423.18,5,UK,pos,2,172,0
TXN0043233,35.65,20,Nigeria,pos,0,1114,0
TXN0043234,132.72,13,Germany,online,0,266,0
TXN0043235,99.0,16,UK,pos,1,165,0
TXN0043236,87.96,20,Romania,pos,3,628,0
TXN0043237,206.68,20,Nigeria,pos,1,80,0
TXN0043238,33.81,12,Nigeria,pos,5,574,0
TXN0043239,212.06,9,Spain,online,1,674,0
TXN0043240,14.41,9,UK,online,2,289,0
TXN0043241,8683.23,18,Nigeria,online,1,825,0
TXN0043242,1.8,21,Romania,mobile,1,538,0
TXN0043243,13.05,5,UK,pos,2,664,0
TXN0043244,4.39,0,UK,online,0,268,0
TXN0043245,15.56,19,US,online,1,234,0
TXN0043246,62.61,11,Spain,pos,0,194,0
TXN0043247,42.89,9,UK,pos,2,447,0
TXN0043248,56.31,8,Unknown,atm,3,295,0
TXN0043249,29.52,11,UK,pos,3,45,0
TXN0043250,122.83,22,Nigeria,online,4,142,0
TXN0043251,57.43,23,Germany,pos,0,185,0
TXN0043252,2.35,10,UK,online,6,583,1
TXN0043253,13.9,22,US,mobile,0,944,0
TXN0043254,7.09,10,Spain,online,0,1008,0
TXN0043255,12.47,20,Spain,online,4,322,0
TXN0043256,72.82,8,US,pos,3,141,0
TXN0043257,289.35,19,US,online,0,19,0
TXN0043258,0.84,11,UK,pos,2,200,0
TXN0043259,,8,Unknown,pos,1,808,0
TXN0043260,219.96,21,US,online,0,250,0
TXN0043261,70.78,8,UK,online,2,28,0
TXN0043262,20.18,23,UK,pos,1,41,0
TXN0043263,39.42,6,Unknown,pos,4,877,0
TXN0043264,164.53,0,US,pos,3,161,0
TXN0043265,936.17,20,UK,pos,4,610,0
TXN0043266,101.6,14,Germany,online,4,64,0
TXN0043267,253.68,12,Unknown,pos,2,406,1
TXN0043268,56.31,5,UK,online,2,109,0
TXN0043269,2.52,14,UK,mobile,1,1358,0
TXN0043270,57.56,11,US,online,2,224,0
TXN0043271,110.4,13,Spain,atm,5,486,0
TXN0043272,37.01,15,UK,online,1,798,0
TXN0043273,366.35,15,UK,mobile,3,534,0
TXN0043274,9.41,22,Spain,mobile,0,366,0
TXN0043275,66.69,16,Spain,online,2,429,0
TXN0043276,117.79,10,US,online,4,1,0
TXN0043277,99.79,10,US,pos,3,526,0
TXN0043278,350.92,13,US,pos,2,86,0
TXN0043279,91.21,9,UK,pos,1,522,0
TXN0043280,16.33,11,Romania,online,3,30,0
TXN0043281,237.08,19,UK,pos,0,976,0
TXN0043282,224.74,20,UK,pos,1,980,0
TXN0043283,255.42,15,US,online,2,247,0
TXN0043284,47.77,14,Spain,pos,5,31,0
TXN0043285,407.69,12,Germany,online,1,25,0
TXN0043286,181.8,15,Spain,online,1,73,0
TXN0043287,129.54,19,France,atm,3,294,0
TXN0043288,113.71,17,US,online,2,239,0
TXN0043289,172.16,2,UK,online,4,505,0
TXN0043290,27.08,17,US,atm,0,374,0
TXN0043291,228.76,17,Nigeria,mobile,4,301,0
TXN0043292,53.3,6,Germany,online,0,498,0
TXN0043293,166.87,7,UK,online,1,280,0
TXN0043294,159.72,18,Germany,mobile,1,683,0
TXN0043295,1.15,14,Nigeria,online,2,715,1
TXN0043296,112.4,19,Germany,atm,4,358,0
TXN0043297,62.36,8,Romania,online,3,366,0
TXN0043298,42.17,1,Spain,mobile,1,297,0
TXN0043299,206.14,7,Spain,pos,0,110,0
TXN0043300,5.14,12,Spain,online,3,144,0
TXN0043301,152.63,13,Nigeria,pos,1,328,0
TXN0043302,7.91,20,France,atm,3,448,0
TXN0043303,151.29,17,US,online,0,140,0
TXN0043304,77.26,23,France,atm,3,251,0
TXN0043305,41.58,5,Romania,mobile,1,921,0
TXN0043306,49.26,7,US,mobile,3,11,0
TXN0043307,161.11,6,UK,online,1,301,0
TXN0043308,17.69,14,UK,pos,2,334,0
TXN0043309,7.78,9,Spain,online,2,314,1
TXN0043310,98.69,16,Nigeria,online,0,97,0
TXN0043311,16.9,7,UK,online,2,1273,0
TXN0043312,9.36,6,Unknown,pos,1,259,0
TXN0043313,191.05,12,Spain,pos,2,760,0
TXN0043314,147.2,11,UK,online,0,283,0
TXN0043315,65.07,19,Spain,pos,3,479,0
TXN0043316,203.86,19,UK,mobile,1,383,0
TXN0043317,118.05,7,UK,pos,1,111,0
TXN0043318,83.65,19,Romania,pos,4,222,0
TXN0043319,31.31,14,Nigeria,atm,1,579,0
TXN0043320,38.68,13,Nigeria,online,2,615,0
TXN0043321,60.18,6,Germany,online,1,150,0
TXN0043322,149.63,17,Romania,pos,1,79,0
TXN0043323,123.55,4,US,pos,3,173,0
TXN0043324,49.25,9,UK,atm,4,16,0
TXN0043325,383.8,6,Romania,pos,2,56,0
TXN0043326,64.55,14,US,pos,3,103,0
TXN0043327,7.06,16,Spain,online,3,1810,0
TXN0043328,84.85,20,UK,pos,1,320,0
TXN0043329,280.42,17,UK,online,1,1104,0
TXN0043330,93.44,22,Nigeria,online,2,206,1
TXN0043331,239.22,18,Spain,mobile,2,1297,0
TXN0043332,9.46,10,UK,online,1,585,0
TXN0043333,253.77,14,UK,mobile,2,236,0
TXN0043334,163.63,12,UK,pos,1,226,0
TXN0043335,202.71,14,Germany,atm,4,455,0
TXN0043336,159.14,14,Spain,pos,2,436,0
TXN0043337,4.29,17,UK,online,2,481,0
TXN0043338,798.45,6,Unknown,atm,2,798,0
TXN0043339,4.65,17,Romania,atm,0,203,0
TXN0043340,58.5,7,Germany,atm,2,883,0
TXN0043341,145.1,1,UK,pos,1,255,0
TXN0043342,1940.65,13,France,online,0,1115,0
TXN0043343,147.48,14,France,mobile,0,1199,0
TXN0043344,120.0,1,France,mobile,0,106,0
TXN0043345,42.78,13,Spain,pos,2,619,0
TXN0043346,51.0,14,UK,online,2,397,0
TXN0043347,142.13,3,Nigeria,online,3,1044,0
TXN0043348,150.24,17,UK,atm,1,523,0
TXN0043349,59.88,8,Spain,online,2,1095,0
TXN0043350,90.13,18,Unknown,online,2,255,1
TXN0043351,192.96,10,UK,online,0,2110,0
TXN0043352,10.43,13,UK,pos,5,109,0
TXN0043353,236.65,20,US,online,2,301,0
TXN0043354,145.16,19,Spain,online,1,293,0
TXN0043355,164.98,18,UK,pos,2,268,0
TXN0043356,50.82,7,UK,pos,2,239,0
TXN0043357,156.03,3,France,online,0,1721,0
TXN0043358,12.32,15,UK,online,3,70,0
TXN0043359,9.59,12,UK,atm,1,126,0
TXN0043360,45.39,21,Romania,online,3,177,0
TXN0043361,86.1,11,Romania,atm,1,868,1
TXN0043362,66.57,12,Nigeria,pos,2,17,0
TXN0043363,95.27,13,US,pos,2,927,0
TXN0043364,2.13,18,Unknown,online,0,261,0
TXN0043365,41.66,9,Spain,pos,4,194,0
TXN0043366,64.91,22,Spain,online,3,55,0
TXN0043367,25.36,14,US,online,2,305,0
TXN0043368,30.38,19,France,online,3,287,0
TXN0043369,45.04,13,US,pos,1,406,0
TXN0043370,102.35,18,US,online,1,141,0
TXN0043371,472.82,3,Nigeria,atm,3,584,0
TXN0043372,9.44,18,UK,online,2,597,0
TXN0043373,244.91,13,US,atm,1,76,0
TXN0043374,20.39,12,Spain,online,2,679,0
TXN0043375,92.92,6,UK,online,3,342,0
TXN0043376,75.36,17,Spain,atm,1,1258,0
TXN0043377,117.26,7,Romania,online,3,772,0
TXN0043378,169.47,8,Unknown,online,3,281,0
TXN0043379,200.49,7,UK,online,2,430,0
TXN0043380,143.63,0,Germany,online,4,421,0
TXN0043381,7.6,16,Germany,online,2,136,0
TXN0043382,313.34,9,Unknown,pos,1,2275,0
TXN0043383,6.59,7,,online,1,633,0
TXN0043384,97.05,10,UK,mobile,0,1270,0
TXN0043385,24.08,13,Romania,online,2,37,0
TXN0043386,79.38,13,UK,online,1,23,0
TXN0043387,59.87,11,,online,4,938,0
TXN0043388,346.46,13,Unknown,online,1,53,0
TXN0043389,73.89,12,Spain,online,4,75,0
TXN0043390,55.45,19,UK,online,1,703,0
TXN0043391,74.07,1,Nigeria,pos,1,1099,1
TXN0043392,145.93,20,Romania,pos,2,1364,0
TXN0043393,30.67,9,UK,pos,2,195,0
TXN0043394,40.38,17,UK,pos,2,52,0
TXN0043395,31.56,11,US,online,1,153,0
TXN0043396,214.47,10,Spain,online,3,1368,0
TXN0043397,58.88,15,US,atm,3,430,0
TXN0043398,75.56,18,France,pos,4,163,0
TXN0043399,10.75,12,Spain,online,2,883,0
TXN0043400,397.25,13,US,atm,2,21,0
TXN0043401,27.02,4,Unknown,pos,1,1530,0
TXN0043402,119.16,21,UK,online,4,494,0
TXN0043403,171.26,19,UK,online,1,201,0
TXN0043404,149.2,11,Nigeria,mobile,1,131,0
TXN0043405,165.83,18,UK,pos,4,332,0
TXN0043406,109.33,10,Spain,atm,3,219,0
TXN0043407,62.66,17,UK,online,2,295,0
TXN0043408,98.56,13,Germany,atm,2,183,0
TXN0043409,22.11,12,US,atm,1,7,0
TXN0043410,48.72,3,Nigeria,online,3,94,0
TXN0043411,230.46,22,UK,pos,2,165,0
TXN0043412,15.33,19,France,online,2,83,0
TXN0043413,17.47,18,UK,online,0,55,0
TXN0043414,13.62,10,Spain,atm,4,155,0
TXN0043415,181.77,10,Spain,pos,6,22,0
TXN0043416,138.27,14,Spain,online,0,623,0
TXN0043417,99.85,19,Romania,atm,4,1189,0
TXN0043418,11.34,21,Nigeria,online,2,586,0
TXN0043419,105.68,9,US,mobile,2,69,0
TXN0043420,77.57,15,Spain,online,2,45,0
TXN0043421,31.25,17,Spain,mobile,2,274,0
TXN0043422,16.19,9,Romania,online,3,512,0
TXN0043423,18.88,12,UK,atm,1,175,0
TXN0043424,33.63,8,Spain,online,5,616,0
TXN0043425,126.87,17,UK,mobile,2,1,0
TXN0043426,76.23,20,Spain,atm,2,1144,0
TXN0043427,77.97,20,UK,online,1,96,0
TXN0043428,45.83,16,US,pos,0,334,0
TXN0043429,12.62,11,Spain,online,2,406,0
TXN0043430,62.61,16,Germany,online,1,4,0
TXN0043431,98.64,20,Spain,atm,1,593,0
TXN0043432,64.87,15,Romania,online,0,699,1
TXN0043433,135.01,12,Spain,pos,3,1,0
TXN0043434,214.01,21,Nigeria,pos,1,453,0
TXN0043435,124.57,19,US,atm,2,103,0
TXN0043436,68.4,20,Spain,online,3,930,0
TXN0043437,23.23,21,Nigeria,online,2,519,0
TXN0043438,469.87,11,Nigeria,online,5,1030,0
TXN0043439,55.98,20,US,pos,1,923,0
TXN0043440,126.69,14,Spain,pos,3,536,0
TXN0043441,131.69,2,Spain,online,2,460,0
TXN0043442,60.6,15,Nigeria,pos,1,197,0
TXN0043443,254.18,13,France,online,1,75,0
TXN0043444,27.21,9,UK,atm,1,566,0
TXN0043445,349.79,22,US,pos,1,967,0
TXN0043446,66.07,3,Germany,pos,4,281,0
TXN0043447,436.37,22,UK,pos,4,402,0
TXN0043448,35.41,7,US,pos,7,204,0
TXN0043449,353.74,11,Nigeria,pos,3,209,0
TXN0043450,82.43,12,Nigeria,online,1,84,0
TXN0043451,54.99,17,UK,pos,2,52,0
TXN0043452,100.56,8,Romania,atm,1,1585,0
TXN0043453,76.27,23,US,online,1,410,0
TXN0043454,7.41,17,France,mobile,2,195,0
TXN0043455,32.56,18,Spain,atm,4,981,0
TXN0043456,4764.92,6,UK,pos,2,29,0
TXN0043457,79.34,13,Spain,online,3,667,0
TXN0043458,308.1,22,US,mobile,4,44,0
TXN0043459,5.7,9,UK,pos,3,385,0
TXN0043460,6.49,7,US,pos,0,160,0
TXN0043461,61.75,13,US,atm,2,785,0
TXN0043462,151.72,21,Unknown,online,1,1738,0
TXN0043463,176.39,13,Germany,online,2,110,0
TXN0043464,11.7,11,UK,atm,2,357,0
TXN0043465,74.25,16,Romania,online,1,462,0
TXN0043466,20.1,21,Romania,pos,1,576,0
TXN0043467,138.34,3,,pos,2,1195,0
TXN0043468,192.23,7,UK,online,4,1150,0
TXN0043469,0.5,7,UK,mobile,2,491,0
TXN0043470,101.06,6,Germany,online,1,206,0
TXN0043471,11.74,10,Nigeria,online,0,244,0
TXN0043472,80.67,9,UK,mobile,4,95,0
TXN0043473,59.17,14,Spain,online,4,40,0
TXN0043474,109.95,10,Unknown,online,1,1687,0
TXN0043475,65.1,11,Spain,online,3,360,0
TXN0043476,338.12,22,UK,atm,4,428,0
TXN0043477,85.72,7,Spain,online,2,47,0
TXN0043478,289.91,11,Spain,atm,2,320,0
TXN0043479,9.07,9,Spain,online,0,14,0
TXN0043480,2818.51,14,Romania,pos,4,224,0
TXN0043481,66.35,17,UK,pos,3,158,0
TXN0043482,235.06,19,UK,online,2,622,0
TXN0043483,348.99,13,UK,pos,3,47,0
TXN0043484,31.2,20,Spain,online,1,386,0
TXN0043485,39.24,18,France,online,2,147,1
TXN0043486,107.75,7,UK,atm,2,474,0
TXN0043487,31.03,9,UK,atm,3,15,0
TXN0043488,432.08,16,Romania,pos,1,198,0
TXN0043489,110.81,22,Spain,atm,1,752,0
TXN0043490,108.17,11,Romania,pos,0,1354,0
TXN0043491,175.7,9,Nigeria,online,2,755,0
TXN0043492,271.77,20,Germany,atm,2,159,0
TXN0043493,164.57,8,UK,online,3,123,0
TXN0043494,429.53,16,Spain,online,0,263,0
TXN0043495,12.47,1,Spain,online,5,736,0
TXN0043496,260.7,0,US,pos,2,34,0
TXN0043497,,12,Spain,pos,3,168,0
TXN0043498,74.17,16,Spain,online,2,207,0
TXN0043499,417.16,7,US,pos,1,753,0
TXN0043500,52.57,18,France,pos,1,162,0
TXN0043501,177.66,7,Spain,online,3,1033,0
TXN0043502,164.75,14,US,atm,4,364,0
TXN0043503,6.59,10,UK,pos,4,566,0
TXN0043504,501.19,17,US,atm,4,688,0
TXN0043505,10.46,19,UK,online,3,149,0
TXN0043506,1370.8,4,US,atm,2,29,0
TXN0043507,24.55,8,UK,online,3,75,0
TXN0043508,211.5,20,Unknown,mobile,3,60,0
TXN0043509,179.73,12,US,atm,2,19,0
TXN0043510,134.68,13,Spain,pos,2,460,0
TXN0043511,7.74,8,Germany,online,2,352,0
TXN0043512,22.93,23,UK,pos,1,73,0
TXN0043513,1.81,21,France,mobile,1,219,0
TXN0043514,323.93,0,UK,online,3,686,0
TXN0043515,5.63,14,Unknown,online,1,1406,0
TXN0043516,224.22,20,Unknown,online,2,648,0
TXN0043517,102.79,12,US,pos,1,595,0
TXN0043518,20.52,12,US,online,4,1285,0
TXN0043519,,11,UK,atm,4,175,0
TXN0043520,86.82,1,UK,online,3,340,0
TXN0043521,53.74,18,UK,online,1,41,0
TXN0043522,41.71,12,UK,online,3,379,1
TXN0043523,58.37,14,UK,online,4,544,0
TXN0043524,68.7,9,Unknown,pos,4,99,0
TXN0043525,16.45,18,US,online,1,725,0
TXN0043526,113.0,18,UK,pos,0,987,0
TXN0043527,32.02,14,US,pos,1,886,0
TXN0043528,26.28,21,UK,online,3,372,0
TXN0043529,87.21,7,Spain,mobile,2,171,0
TXN0043530,108.92,18,Spain,online,2,280,0
TXN0043531,38.69,14,Spain,pos,2,744,0
TXN0043532,176.48,9,Spain,pos,1,355,0
TXN0043533,13.29,7,Romania,pos,3,414,0
TXN0043534,0.5,10,UK,pos,0,42,0
TXN0043535,4.4,20,US,mobile,2,358,0
TXN0043536,201.82,18,Romania,online,1,692,0
TXN0043537,106.21,16,France,pos,2,92,0
TXN0043538,71.07,6,Spain,online,2,447,0
TXN0043539,65.62,22,US,atm,1,145,0
TXN0043540,16.25,10,UK,atm,2,1088,0
TXN0043541,333.1,15,Romania,pos,1,489,0
TXN0043542,15.89,18,Unknown,pos,1,1180,0
TXN0043543,150.21,7,Spain,online,2,243,0
TXN0043544,825.84,16,Spain,atm,0,81,0
TXN0043545,305.07,1,UK,mobile,1,222,0
TXN0043546,184.7,6,Nigeria,pos,1,1066,0
TXN0043547,162.39,17,Spain,online,3,51,0
TXN0043548,343.87,7,Spain,online,1,189,0
TXN0043549,1231.99,12,France,atm,2,116,0
TXN0043550,14.56,9,Romania,online,2,160,0
TXN0043551,147.3,12,Germany,online,1,468,0
TXN0043552,28.21,5,UK,pos,0,1339,0
TXN0043553,89.6,18,,pos,1,354,0
TXN0043554,45.4,5,Nigeria,online,3,2,0
TXN0043555,125.22,19,US,atm,0,747,0
TXN0043556,639.92,16,Spain,online,1,589,0
TXN0043557,132.33,12,Spain,online,6,887,0
TXN0043558,54.69,20,Unknown,atm,4,98,0
TXN0043559,188.61,8,US,pos,0,277,0
TXN0043560,266.15,9,Spain,online,1,74,0
TXN0043561,272.34,7,UK,online,3,738,0
TXN0043562,126.73,11,Germany,pos,3,720,0
TXN0043563,75.73,23,US,pos,2,515,0
TXN0043564,121.02,7,UK,online,1,1285,0
TXN0043565,70.62,19,Spain,mobile,5,510,0
TXN0043566,73.72,16,Spain,online,1,280,0
